ensembl_id	gene_symbol	baseMean	MeanExpr_DMSO	MeanExpr_TDI	log2FoldChange	lfcSE	FoldChange	pvalue	padj	gene_biotype	location	DMSO-OE_mCherry_DMSO_RNA_S165187_R1	DMSO-OE_mCherry_DMSO_RNA_S165187_R2	DMSO-OE_WWTR1_DMSO_RNA_S165191_R1	DMSO-OE_WWTR1_DMSO_RNA_S165191_R2	TDI-OE_mCherrry_TDI_RNA_S165184_R1	TDI-OE_mCherrry_TDI_RNA_S165184_R2	TDI-OE_WWTR1_TDI_RNA_S165188_R1	TDI-OE_WWTR1_TDI_RNA_S165188_R2
ENSG00000104327	CALB1	156.756061199386	83.0554193716184	230.456703027155	1.30066119398878	0.269990966971056	2.4634175639859	8.63915290670666e-08	1.61126881467481e-06	protein_coding	chr8:90058608-90095475:-	89.147124183735	59.9045748845268	82.3480262064569	100.821952211755	179.810114826148	112.56541226905	313.543269451031	315.90801556239
ENSG00000243364	EFNA4	93.9342601645866	50.6413652124101	137.227155116763	1.37087643024074	0.286134534241016	2.58627633446909	9.49191805393142e-08	1.7567331201349e-06	protein_coding	chr1:155063737-155069553:+	51.8916095994876	71.8854898614321	32.1819872530981	46.6063741356226	140.174551880599	115.476586724284	144.213700160939	149.04378170123
ENSG00000170962	PDGFD	79.4977212114212	44.1675776524293	114.827864770413	1.25340596168622	0.259965627996179	2.38403590149067	9.63290442810414e-08	1.78054949920755e-06	protein_coding	chr11:103907189-104164379:-	53.2221636917821	39.9363832563512	38.8076905110889	44.7040731504951	129.540620358623	147.499505731858	80.208743347938	102.062589643234
ENSG00000104419	NDRG1	194.634635725087	285.885297952014	103.383973498161	-1.41807233482939	0.297067503143418	-2.67228213812848	1.00389449006803e-07	1.84743800655719e-06	protein_coding	chr8:133237171-133302022:-	188.938681105826	364.752300408008	361.574092078926	228.276118215294	86.0381732232643	60.1642720748369	128.009913626002	139.323535068541
ENSG00000204634	TBC1D8	139.25841922649	189.673527846431	88.8433106065488	-1.03054975129446	0.21199003140385	-2.04280253051018	1.00458350802219e-07	1.84743800655719e-06	protein_coding	chr2:101007617-101252866:-	208.896992490245	170.395235227098	216.755149439984	162.646734228397	83.1380100809071	68.897795440539	106.944991130584	96.3924457741652
ENSG00000242419	PCDHGC4	201.984269985724	303.276160693245	100.692379278204	-1.43438198076523	0.308543394129824	-2.70266365560515	1.09964989663743e-07	2.01203956435317e-06	protein_coding	chr5:141484997-141512979:+	320.663536242987	457.937194672827	230.006555955966	204.497355901201	96.6721047452408	67.927403955461	115.046884398053	123.12312401406
ENSG00000165359	INTS6L	64.4376147761377	98.5419170763301	30.3333124759453	-1.59155841889908	0.335523569799774	-3.01374722808392	1.14872034671646e-07	2.09522847511463e-06	protein_coding	chrX:135520643-135582510:+	98.4610028297969	98.5097453656663	131.56753612296	65.6293839868971	25.1347472337626	23.2893956418723	34.8381410501145	38.0709659780316
ENSG00000166793	YPEL4	38.4413902077513	61.7937841661664	15.0889962493362	-1.88040061752315	0.39766132304985	-3.68177284067298	1.20909064148079e-07	2.18194125363485e-06	protein_coding	chr11:57645087-57649944:-	70.5193668916113	59.9045748845268	49.219509916503	67.5316849720246	7.73376837961926	19.4078297015603	17.0139758616838	16.2004110544815
ENSG00000266714	MYO15B	66.5478151497502	105.111567047081	27.9840632524192	-1.77055128104342	0.374025695951321	-3.41184304772925	1.22821429442101e-07	2.21093849292976e-06	protein_coding	chr17:75588058-75626849:+	149.02205833699	59.9045748845268	120.20918768069	91.3104472861177	22.2345840914054	32.9933104926525	33.2177623966208	23.4905960289982
ENSG00000134107	BHLHE40	66.5342839990066	36.6099297197221	96.4586382782911	1.30099855802804	0.272705963764717	2.46399368413155	1.35075960855506e-07	2.42249613564031e-06	protein_coding	chr3:4979437-4985323:+	49.2305014148984	27.9554682794458	36.9146324373772	32.3391167471667	100.53898893505	103.831888903347	91.5513939223939	89.9122813523725
ENSG00000146469	VIP	108.092167618824	69.2263054326335	146.958029805015	1.05813591300225	0.220659565130883	2.08223934913822	1.38065365113798e-07	2.46998767526824e-06	protein_coding	chr6:152750797-152759765:+	91.8082323683241	115.815511443418	31.2354582162423	38.0460197025491	223.312561961506	196.019079985759	77.7781753676975	90.7223019050966
ENSG00000197106	SLC6A17	22.0232667417628	2.13777788041443	41.9087556031112	4.09719246512878	0.900021096344133	17.1150365137502	1.39584939379915e-07	2.49408991067347e-06	protein_coding	chr1:110150494-110202202:+	0	0	1.89305807371165	6.65805344794608	59.9367049420493	24.2597871269504	30.7871944163803	52.651335927065
ENSG00000183186	C2CD4C	94.4838115017971	131.425142883448	57.5424801201457	-1.10853272104724	0.233680462776288	-2.15626235180043	1.69409924708168e-07	2.99008517109916e-06	protein_coding	chr19:405445-409147:-	125.072084675688	149.095830823711	106.957781164708	144.574874869686	52.20293656243	52.4011401942128	60.7641995060137	64.8016442179262
ENSG00000173404	INSM1	9.17818578436988	0	18.3563715687398	7.22105904579226	2.65488959673437	149.195379418886	1.82403586109822e-07	3.1921730372037e-06	protein_coding	chr20:20368104-20370949:+	0	0	0	0	19.3344209490482	13.5854807910922	21.8751118221649	18.6304727126538
ENSG00000185133	INPP5J	111.549627191449	167.947276157087	55.1519782258102	-1.48603371424774	0.324420496912201	-2.80117810156066	1.92608334804041e-07	3.33904435499919e-06	protein_coding	chr22:31122731-31134697:+	119.74986830651	151.758256374135	226.220439808543	174.060540139162	83.1380100809071	47.5491827688227	40.5094663373424	49.4112537161687
ENSG00000203772	SPRN	12.4887821226376	24.1282841818576	0.849280063417546	-4.4539389806181	0.922863010556904	-21.9164006966371	2.03573241883387e-07	3.49503621563257e-06	protein_coding	chr10:133420666-133424572:-	26.6110818458911	18.6369788529639	19.8771097739724	31.387966254603	0.966721047452408	0	1.6203786534937	0.810020552724077
ENSG00000043355	ZIC2	10.5581497824864	0	21.1162995649728	7.46750080282313	2.7176419385005	176.98714933411	2.09604469231164e-07	3.578941954924e-06	protein_coding	chr13:99981784-99986765:+	0	0	0	0	13.5340946643337	17.4670467314043	12.9630292279496	40.5010276362038
ENSG00000164142	FAM160A1	29.0108044639435	8.54912799937616	49.4724809285109	2.26929478122938	0.492722406206721	4.82087419304275	2.22567043952804e-07	3.78076622902458e-06	protein_coding	chr4:151409176-151670503:+	13.3055409229455	6.65606387605853	6.62570325799079	7.60920394050981	48.3360523726204	86.3648421719432	35.6483303768614	27.5406987926186
ENSG00000112414	ADGRG6	59.8905911235038	12.9753724608112	106.805809786196	2.81705792785117	0.589796956926395	7.04723795174518	2.2455783206761e-07	3.8101119619162e-06	protein_coding	chr6:142301854-142446266:+	31.9332982150693	19.9681916281756	0	0	189.477325300672	237.745913844113	0	0
ENSG00000130643	CALY	145.192556056663	218.185365018018	72.1997470953078	-1.65035636446328	0.376604730342684	-3.13911169729756	2.26196973963277e-07	3.82894596979006e-06	protein_coding	chr10:133324072-133336935:-	255.466385720554	193.025852405697	187.412749297454	236.836472648368	33.8352366608343	32.9933104926525	119.097831031787	102.872610195958
ENSG00000164946	FREM1	119.850486495034	39.8644143108924	199.836558679176	2.13435531004476	0.467471996221406	4.39040889654567	2.580625396798e-07	4.33790840509378e-06	protein_coding	chr9:14734666-14910995:-	34.5944063996584	7.98727665127024	23.6632259213957	93.2127482712452	87.9716153181691	118.387761179518	248.728123311283	344.258734907733
ENSG00000163235	TGFA	8.77338350847822	0	17.5467670169564	7.09287345319432	2.64145415863935	136.511005281803	2.6370353184592e-07	4.42245795643801e-06	protein_coding	chr2:70447284-70554193:-	0	0	0	0	16.4342578066909	21.3486126717163	16.203786534937	16.2004110544815
ENSG00000177469	CAVIN1	199.877693967734	109.411392261001	290.343995674466	1.18705104269997	0.256347435355119	2.27686861257206	2.87265396679859e-07	4.79537726199262e-06	protein_coding	chr17:42402449-42423256:-	232.846966151547	187.701001304851	4.73264518427913	12.3649564033284	530.729855051372	600.672329263291	14.5834078814433	15.3903905017575
ENSG00000163995	ABLIM2	41.5419023182975	65.4624421969114	17.6213624396836	-1.75588908175112	0.386568968104181	-3.37734388049317	2.9121171728658e-07	4.85006580470503e-06	protein_coding	chr4:7965310-8158832:-	78.5026914453786	43.9300215819863	82.3480262064569	57.0690295538236	22.2345840914054	17.4670467314043	14.5834078814433	16.2004110544815
ENSG00000177875	CCDC184	110.584002921275	151.30120118506	69.8668046574893	-1.08457444920206	0.235109506825632	-2.12074983429745	2.93682852526321e-07	4.87999072860326e-06	protein_coding	chr12:48183644-48185926:+	147.691504244695	162.407958575828	143.872413602086	151.232928317632	91.8384995079787	86.3648421719432	54.2826848920389	46.9811920579965
ENSG00000137474	MYO7A	22.0489669163101	39.5301693959581	4.56776443666215	-2.91391073079875	0.654122220046725	-7.53658383790974	3.00110824916162e-07	4.97537682590105e-06	protein_coding	chr11:77128246-77215241:+	29.2721900304802	42.5988088067746	62.4709164324846	23.7787623140932	3.86688418980963	8.73352336570213	2.43056798024055	3.24008221089631
ENSG00000171517	LPAR3	65.9693320931831	28.5874247271443	103.351239459222	1.76286950865969	0.392821605383776	3.39372463155039	3.05135239024756e-07	5.04134967397865e-06	protein_coding	chr1:84811602-84893206:-	25.2805277535965	49.2548726828331	27.449342068819	12.3649564033284	97.6388257926932	97.0391485078014	102.89404449685	115.832939039543
ENSG00000094755	GABRP	13.5365667406426	1.18547202392373	25.8876614573614	4.1193800194323	0.870802108616825	17.3802872292454	3.09430215206606e-07	5.10066458392393e-06	protein_coding	chr5:170763350-170814047:+	0	0	2.83958711056748	1.90230098512745	19.3344209490482	19.4078297015603	32.407573069874	32.4008221089631
ENSG00000257108	NHLRC4	11.6988816739358	22.5083905513656	0.88937279650603	-4.29971699034572	0.915521922954889	-19.6944468272324	3.60791624207988e-07	5.90026799679346e-06	protein_coding	chr16:567005-569495:+	23.9499736613019	18.6369788529639	22.7166968845398	24.7299128066569	0.966721047452408	0.970391485078014	1.6203786534937	0
ENSG00000158560	DYNC1I1	91.456978560449	55.7980344398767	127.115922681021	1.07726649012656	0.23626470536248	2.11003435710368	4.30509380465046e-07	6.91538542005618e-06	protein_coding	chr7:95772506-96110322:+	49.2305014148984	70.5542770862204	54.898684137638	48.50867512075	144.041436070409	161.08498652295	106.134801803837	97.2024663268892
ENSG00000124191	TOX2	271.478553124082	166.309026270878	376.648079977285	1.10489282868542	0.245626127092325	2.15082899958421	4.45923809579063e-07	7.11560672110008e-06	protein_coding	chr20:43914852-44069616:+	141.038733783223	248.936788964589	117.369600570123	157.890981765579	336.418924513438	330.903496411603	425.349396542096	413.920502442003
ENSG00000172461	FUT9	59.7827962711338	31.4331247603732	88.1324677818943	1.34834215995555	0.301648691604477	2.54619367259363	5.13120867929426e-07	8.0634075152471e-06	protein_coding	chr6:96015974-96215612:+	30.6027441227747	30.6178938298692	34.0750453268098	30.4368157620392	82.1712890334547	121.298935634752	76.1577967142038	72.9018497451669
ENSG00000244239	AC007009.1	57.2986150999356	86.5681943058808	28.0290358939904	-1.52094841561775	0.34333083223191	-2.86979645617338	5.23319800869755e-07	8.20585858936941e-06	lncRNA	chr7:8262233-8262821:+	66.5277046147276	98.5097453656663	88.9737294644477	92.2615977786815	24.1680261863102	17.4670467314043	44.5604129710767	25.9206576871705
ENSG00000127415	IDUA	104.015469072158	154.321147385257	53.7097907590595	-1.41543518763953	0.322945354738317	-2.66740185216723	5.35486584629739e-07	8.36040705431091e-06	protein_coding	chr4:986997-1004564:+	126.402638767983	137.114915846806	207.289859071426	146.477175854814	67.6704733216686	62.1050550449929	55.0928742187857	29.9707604507908
ENSG00000164850	GPER1	33.3539729989494	52.1849579257477	14.522988072151	-1.72826775241355	0.390703741813889	-3.31329750922943	5.44025825909316e-07	8.46632879396294e-06	protein_coding	chr7:1082208-1093815:+	33.2638523073638	49.2548726828331	57.7382712482054	68.4828354645883	10.6339315219765	7.76313188062411	18.6343545151775	21.060534370826
ENSG00000118263	KLF7	555.403991877795	753.278652567088	357.529331188502	-1.00400895965612	0.224198726852303	-2.00556532704693	5.48913740485179e-07	8.5240649850236e-06	protein_coding	chr2:207074137-207167267:-	661.285383870393	673.593664257123	1085.66880527363	592.566756867202	392.488745265678	430.853819374638	332.987813292955	273.786946820738
ENSG00000154447	SH3RF1	99.4828542281078	47.8074508508846	151.158257605331	1.45420038605539	0.328442040138332	2.74004651782285	5.54192123413261e-07	8.59680879116841e-06	protein_coding	chr4:169094259-169270956:-	59.8749341532549	54.57972378368	54.898684137638	21.8764613289657	237.813377673292	180.492816224511	106.134801803837	80.1920347196836
ENSG00000229891	LINC01315	37.4509681003633	56.996216711895	17.9057194888316	-1.53589921748726	0.346624369725893	-2.89969109462929	5.90241667963428e-07	9.11693453621632e-06	lncRNA	chr22:42364390-42369284:-	69.1888127993167	63.8982132101619	44.4868647322239	50.4109761058775	20.3011419965006	21.3486126717163	11.3426505744559	18.6304727126538
ENSG00000111912	NCOA7	192.547416039832	275.832976739855	109.26185533981	-1.23052827978542	0.277207511509675	-2.34652898292731	6.38262368144337e-07	9.80633891099043e-06	protein_coding	chr6:125781161-125932034:+	353.927388550351	145.102192498076	323.712930604693	280.589395306299	97.6388257926932	102.861497418269	101.273665843356	135.273432304921
ENSG00000204514	ZNF814	80.3267817545876	40.8426810407983	119.810882468377	1.39901184276624	0.317614216024415	2.63720887716345	6.76366286496319e-07	1.03151204051225e-05	protein_coding	chr19:57848731-57889074:-	66.5277046147276	26.6242555042341	34.0750453268098	36.1437187174216	161.442414924552	138.765982366156	98.8430978631156	80.1920347196836
ENSG00000111666	CHPT1	140.581746618235	80.9135165374796	200.249976698991	1.21281795265024	0.273715823483221	2.31789939981117	6.81691703472342e-07	1.03853937098476e-05	protein_coding	chr12:101696947-101744140:+	125.072084675688	50.5860854580448	78.5619100590336	69.433985957152	205.911583107363	189.226339590213	200.116763706472	205.745220391916
ENSG00000153303	FRMD1	9.43089435251673	0	18.8617887050335	7.31506026800475	2.71264275915241	159.240143676179	6.82503398039399e-07	1.038682616175e-05	protein_coding	chr6:168053166-168101511:-	0	0	0	0	6.76704733216685	8.73352336570213	24.3056798024055	35.6409043198594
ENSG00000181234	TMEM132C	27.9258945994893	5.36782554897267	50.483963650006	2.91196672170161	0.700940110345266	7.52643524764222	6.85228067812645e-07	1.04173380519458e-05	protein_coding	chr12:128267403-128707915:+	0	5.32485110084682	4.73264518427913	11.4138059107647	54.1363786573348	70.838578410695	42.940034317583	34.0208632144112
ENSG00000057294	PKP2	93.7254767273584	141.817698006765	45.6332554479517	-1.5284650362496	0.351277324340918	-2.88478747132334	6.94786839181459e-07	1.05294763596579e-05	protein_coding	chr12:32790755-32896777:-	106.444327383564	173.057660777522	88.0272004275919	199.741603438383	50.2694944675252	60.1642720748369	35.6483303768614	36.4509248725835
ENSG00000078725	BRINP1	56.0580104628633	30.9606828836297	81.1553380420969	1.26460054745428	0.286114621282392	2.40260677461442	7.24513437789206e-07	1.09341845517447e-05	protein_coding	chr9:119153458-119369435:-	29.2721900304802	38.6051704811395	31.2354582162423	24.7299128066569	98.6055468401456	93.1575825674893	71.2966607537227	61.5615620070298
ENSG00000239887	C1orf226	91.2189917943711	127.375398015818	55.0625855729246	-1.1427535235493	0.259820671631008	-2.20802043404887	7.94737368351906e-07	1.19194134011991e-05	protein_coding	chr1:162378841-162386812:+	117.088760121921	101.17217091609	156.177291081211	135.063369944049	30.9350735184771	47.5491827688227	59.9540101792668	81.8120758251318
ENSG00000140044	JDP2	44.6465608977487	70.7583478874853	18.534773908012	-1.8545526587369	0.433279902165784	-3.61639598841056	8.13900665704671e-07	1.21941866819293e-05	protein_coding	chr14:75427716-75474111:+	77.1721373530841	82.5351920631258	66.2570325799079	57.0690295538236	35.7686787557391	16.4966552463262	15.3935972081901	6.48016442179262
ENSG00000253457	SMIM18	42.0411130785465	70.2396402839164	13.8425858731765	-2.17271380377666	0.523763364252759	-4.5087071400977	8.44787755327676e-07	1.26307987426213e-05	protein_coding	chr8:30638580-30646064:+	86.4860159991459	75.8791281870673	61.5243873956287	57.0690295538236	2.90016314235722	13.5854807910922	17.8241651884307	21.060534370826
ENSG00000162728	KCNJ9	101.853444216315	138.628599217519	65.0782892151102	-1.0076573805227	0.228935190288331	-2.01064360493921	9.24841208665883e-07	1.37849915685081e-05	protein_coding	chr1:160081538-160090563:+	123.741530583393	122.471575319477	168.482168560337	139.819122406868	78.304404843645	57.2530976196028	59.9540101792668	64.8016442179262
ENSG00000107249	GLIS3	14.0863991104211	0.99840958140878	27.1743886394333	4.47516939799422	1.07615904570719	22.24130288773	9.66396587591734e-07	1.43600182876952e-05	protein_coding	chr9:3824127-4348392:-	0	3.99363832563512	0	0	45.4358892302632	49.4899657389787	6.48151461397479	7.29018497451669
ENSG00000136111	TBC1D4	120.446684119864	75.8956439575535	164.997724282174	1.00905610644171	0.229905969874082	2.01259391529503	1.03000549620901e-06	1.52426068983978e-05	protein_coding	chr13:75283503-75482169:-	70.5193668916113	101.17217091609	65.310503543052	66.5805344794609	170.142904351624	238.716305329191	121.528399012027	129.603288435852
ENSG00000129250	KIF1C	313.399911763371	168.686436602243	458.113386924498	1.20462923070743	0.281774179361277	2.30478029426728	1.05217897099136e-06	1.54915424691332e-05	protein_coding	chr17:4997950-5028401:+	227.524749782369	149.095830823711	109.797368275276	188.327797527618	669.937685884519	632.695248270865	322.455352045246	207.365261497364
ENSG00000145555	MYO10	131.149380473952	52.3117191959256	209.987041751978	1.77427028893521	0.416703253111563	3.4206495102707	1.06338330608601e-06	1.56247173492211e-05	protein_coding	chr5:16661907-16936288:-	93.1387864606187	41.2675960315629	61.5243873956287	13.3161068958922	311.284177279675	277.531964732312	123.148777665521	127.983247330404
ENSG00000198753	PLXNB3	169.68270000229	256.841721268077	82.5236787365032	-1.39527922711206	0.333665962593777	-2.63039457214063	1.07645540942088e-06	1.57687643122959e-05	protein_coding	chrX:153764196-153779346:+	170.310923813703	141.108554172441	249.883665729938	466.063741356226	75.4042417012878	95.0983655376454	86.6902579619128	72.9018497451669
ENSG00000198719	DLL1	19.8572090998298	5.98023064540724	33.7341875542524	2.2701824963841	0.53137365241567	4.82384147294143	1.16201784657052e-06	1.68855734038346e-05	protein_coding	chr6:170282206-170306565:-	6.65277046147276	3.99363832563512	8.51876133170244	4.75575246281863	25.1347472337626	27.1709615821844	42.940034317583	39.6910070834798
ENSG00000198576	ARC	192.755429010155	266.56923160162	118.941626418689	-1.06550353536813	0.246587318235681	-2.09290022478433	1.27852386060751e-06	1.84303544169049e-05	protein_coding	chr8:142611049-142614479:-	324.655198519871	264.91134226713	157.123820118067	319.586565501412	118.906688836646	130.032459000454	103.704233823597	123.12312401406
ENSG00000179630	LACC1	28.604575691175	9.35849375187462	47.8506576304753	2.05088261016876	0.485709334260039	4.14359388279162	1.36153896956673e-06	1.95491602247414e-05	protein_coding	chr13:43879284-43893932:+	10.6444327383564	17.3057660777522	5.67917422113496	3.80460197025491	83.1380100809071	71.808969895773	22.6853011489118	13.7703493963093
ENSG00000260001	TGFBR3L	30.9510307682101	49.9386328297901	11.9634287066301	-1.85100230198938	0.443291267659232	-3.60750726972595	1.37927158837126e-06	1.97645521767299e-05	protein_coding	chr19:7916145-7919097:+	34.5944063996584	39.9363832563512	67.2035616167637	58.0201800463873	15.4675367592385	9.70391485078014	8.10189326746849	14.5803699490334
ENSG00000197653	DNAH10	17.4079266314736	4.32050340985791	30.4953498530892	2.59178824826898	0.615540885990052	6.0284547461544	1.39346129064378e-06	1.99481357660608e-05	protein_coding	chr12:123762188-123935720:+	5.32221636917821	5.32485110084682	4.73264518427913	1.90230098512745	23.2013051388578	29.1117445523404	31.5973837431271	38.0709659780316
ENSG00000140199	SLC12A6	149.446473598258	207.951341836268	90.9416053602475	-1.09846755057774	0.256014256911294	-2.14127123052055	1.44131051167654e-06	2.0531581727849e-05	protein_coding	chr15:34229784-34338060:-	166.319261536819	271.567406143188	165.64258144977	228.276118215294	115.039804646837	78.6017102913191	98.8430978631156	71.2818086397188
ENSG00000261754	AC008555.1	55.3537269574011	78.3517115911463	32.355742323656	-1.17307864721476	0.274947422696459	-2.25492374606802	1.50410294183542e-06	2.13420410560628e-05	lncRNA	chr19:34811589-34814345:-	62.536042337844	70.5542770862204	82.3480262064569	97.9685007340638	26.101468281215	27.1709615821844	41.3196556640893	34.8308837671353
ENSG00000167554	ZNF610	64.4754262555367	33.9577358170522	94.9931166940211	1.35887798791392	0.321378171353496	2.56485628047106	1.53363195751226e-06	2.17184494335371e-05	protein_coding	chr19:52336243-52367778:+	35.9249604919529	23.9618299538107	30.2889291793865	45.6552236430589	115.039804646837	73.7497528659291	86.6902579619128	104.492651301406
ENSG00000132906	CASP9	85.3425288527205	116.930178372012	53.7548793334289	-1.03574107839845	0.242144425755957	-2.05016649778093	1.62149795184467e-06	2.28287352695018e-05	protein_coding	chr1:15490832-15526534:-	129.063746952572	111.821873117783	100.332077906718	126.503015510976	68.637194369121	47.5491827688227	51.0419275850515	47.7912126107205
ENSG00000139567	ACVRL1	12.7658786578093	23.5897660951189	1.94199122049961	-3.27394818533293	0.779824470044419	-9.6728979964551	1.70781530965e-06	2.38813632623811e-05	protein_coding	chr12:51906908-51923361:+	13.3055409229455	27.9554682794458	34.0750453268098	19.0230098512745	0.966721047452408	1.94078297015603	1.6203786534937	3.24008221089631
ENSG00000244242	IFITM10	338.795634299513	464.035944115163	213.555324483863	-1.11496818688956	0.266145539446808	-2.16590232984953	1.76323758313047e-06	2.45956442508095e-05	protein_coding	chr11:1732406-1750595:-	473.677256856861	283.548321120093	514.91179604957	584.006402434128	167.242741209267	83.4536677167092	285.996832341638	317.528056667838
ENSG00000263843	AC022211.3	55.7164045743349	80.9219275558473	30.5108815928225	-1.29683759584244	0.308734523329223	-2.45689737242609	1.76399355574796e-06	2.45956442508095e-05	lncRNA	chr17:75271369-75273895:+	78.5026914453786	77.210340962279	77.6153810221778	90.359296793554	42.5357260879059	25.2301786120284	29.9770050896334	24.3006165817223
ENSG00000130518	IQCN	34.2821302380536	53.8906213676375	14.6736391084696	-1.702292893221	0.409624539668743	-3.25417738241328	1.77965738635607e-06	2.47425373225086e-05	protein_coding	chr19:18257097-18274509:-	57.2138259686658	55.9109365588917	58.6848002850613	43.7529226579314	18.3676999015957	8.73352336570213	12.1528399012027	19.4404932653778
ENSG00000127074	RGS13	12.5924990010881	1.3766585291747	23.8083394730016	3.68625229172941	0.860792500845126	12.8727848703763	1.88584543817037e-06	2.6143525887586e-05	protein_coding	chr1:192636138-192660306:+	0	2.66242555042341	1.89305807371165	0.951150492563726	25.1347472337626	32.0229190075745	22.6853011489118	15.3903905017575
ENSG00000169903	TM4SF4	10.4006221804751	20.8012443609501	0	-7.72208567583674	2.97101025320781	-211.144327081417	1.90391536986602e-06	2.63687723904985e-05	protein_coding	chr3:149474697-149503394:+	17.2972031998292	1.33121277521171	20.8236388108282	43.7529226579314	0	0	0	0
ENSG00000275038	AC091980.2	30.6934221207956	48.0047509907591	13.3820932508321	-1.6728810914978	0.404230836809923	-3.18850709509174	1.99072356140576e-06	2.74659123967831e-05	lncRNA	chr5:171305980-171309777:-	59.8749341532549	37.2739577059278	50.1660389533588	44.7040731504951	14.5008157117861	10.6743063358582	12.1528399012027	16.2004110544815
ENSG00000196154	S100A4	45.6401115046584	22.3753547105283	68.9048682987886	1.49152440155886	0.360108482323313	2.81185929027705	2.12480389258425e-06	2.90664335891983e-05	protein_coding	chr1:153543613-153550136:-	25.2805277535965	25.2930427290224	14.1979355528374	24.7299128066569	57.0365417996921	82.4832762316312	77.7781753676975	58.3214797961335
ENSG00000079102	RUNX1T1	185.989601189766	113.569471886303	258.409730493229	1.09484486360616	0.26374959992058	2.13590112527043	2.14484977872276e-06	2.93129469758778e-05	protein_coding	chr8:91954967-92103286:-	94.4693405529132	86.5288303887609	133.460594196672	139.819122406868	214.612072534435	353.222500568397	204.167710340206	261.636638529877
ENSG00000172572	PDE3A	91.8250878737951	142.333413599946	41.3167621476439	-1.65996583856877	0.406792705100546	-3.16009041910338	2.33018486835098e-06	3.1726025963917e-05	protein_coding	chr12:20369245-20684381:+	125.072084675688	238.287086762895	87.0806713907361	118.893811570466	29.9683524710246	83.4536677167092	17.8241651884307	34.0208632144112
ENSG00000133101	CCNA1	42.711249736602	18.2440571314881	67.1784423417159	1.70553960734628	0.416513864640944	3.26150899494035	2.38899093572411e-06	3.23744061916995e-05	protein_coding	chr13:36431520-36442870:+	11.974986830651	23.9618299538107	11.3583484422699	25.6810632992206	84.1047311283595	53.3715316792908	68.0559034467353	63.181603112478
ENSG00000165966	PDZRN4	8.52938751608952	0	17.058775032179	6.87537396147854	2.70086712807137	117.406946681346	2.39692890203696e-06	3.24515921414227e-05	protein_coding	chr12:41188320-41574745:+	0	0	0	0	14.5008157117861	31.0525275224964	5.67132528722794	17.0104316072056
ENSG00000173175	ADCY5	66.6142748135238	98.0565375447401	35.1720120823076	-1.33336538728833	0.325235926081127	-2.51989808653696	2.57998622173246e-06	3.46705112229655e-05	protein_coding	chr3:123282296-123449758:-	87.8165700914405	131.790064745959	100.332077906718	72.2874374348432	39.6355629455487	28.1413530672624	44.5604129710767	28.3507193453427
ENSG00000176732	PFN4	14.8935188163614	26.6357274935013	3.15131013922152	-2.75130917718392	0.688143814340932	-6.73327868093804	2.60880746839769e-06	3.49604356389998e-05	protein_coding	chr2:24114809-24123464:-	15.9666491075346	21.2994044033873	32.1819872530981	37.0948692099853	4.83360523726204	2.91117445523404	1.6203786534937	3.24008221089631
ENSG00000271155	AL161729.1	18.6580298877917	32.1461590002995	5.16990077528388	-2.38856213288912	0.598588112320541	-5.23635218497706	2.8312384565235e-06	3.75242803857734e-05	lncRNA	chr9:95506235-95507636:+	27.9416359381856	26.6242555042341	35.0215743636656	38.9971701951128	9.66721047452408	2.91117445523404	4.86113596048109	3.24008221089631
ENSG00000177425	PAWR	10.9804256369762	0	21.9608512739524	7.15527765692857	2.74174257556632	142.545398369959	2.95009454893966e-06	3.88859001883459e-05	protein_coding	chr12:79574979-79690964:-	0	0	0	0	39.6355629455487	41.7268338583546	4.05094663373424	2.43006165817223
ENSG00000249853	HS3ST5	23.0602622426788	3.65143164243319	42.4690928429244	3.21085671689965	0.883940267657257	9.25900212063569	3.13060944314854e-06	4.09668268270243e-05	protein_coding	chr6:114055586-114343045:-	0	1.33121277521171	8.51876133170244	4.75575246281863	56.0698207522397	51.4307487091347	20.2547331686712	42.121068741652
ENSG00000228526	MIR34AHG	46.064208605665	24.3611190509721	67.7672981603579	1.34864357017987	0.33259963700842	2.54672568314207	3.28855996655654e-06	4.29173384995246e-05	lncRNA	chr1:9148011-9198906:-	14.6360950152401	23.9618299538107	25.5562839951073	33.2902672397304	65.7370312267637	61.1346635599149	66.4355247932416	77.7619730615114
ENSG00000133739	LRRCC1	88.6415589361002	54.4650102866428	122.818107585558	1.07244106738626	0.26234944219901	2.1029886553023	3.40112905377714e-06	4.42666733770833e-05	protein_coding	chr8:85107215-85146080:+	63.8665964301385	50.5860854580448	54.898684137638	48.50867512075	141.141272928052	89.2760166271773	136.921996220217	123.933144566784
ENSG00000172650	AGAP5	31.1578035463226	11.7205276105489	50.5950794820963	1.89200621655302	0.473826526484459	3.71150989869561	3.52565087351969e-06	4.56410957893117e-05	protein_coding	chr10:73674285-73698159:-	11.974986830651	9.31848942648194	18.9305807371165	6.65805344794608	43.5024471353584	34.9340934628085	51.0419275850515	72.9018497451669
ENSG00000163191	S100A11	105.7721204689	56.8951844575816	154.649056480218	1.3369356937612	0.330525678972201	2.52614192171991	3.5355670226598e-06	4.5728562572793e-05	protein_coding	chr1:152032506-152047907:-	114.427651937332	113.153085892995	0	0	306.450572042413	310.525275224964	1.6203786534937	0
